Wall time,Step,Value
1729590571.7043476,5830730,12.0
1729590587.58194,5834748,15.0
1729590649.264545,5848357,13.0
1729590673.36637,5853902,20.0
1729590760.9704797,5874653,2.0
1729590817.9199243,5887788,20.0
1729591084.4680638,5947658,14.0
1729591094.3015482,5949756,16.0
1729591121.9658616,5955797,3.0
1729591221.8954177,5978903,10.0
1729591250.2083526,5984965,17.0
1729591256.71994,5986451,-15.0
1729591316.3802445,5999823,20.0
1729591325.3604581,6001972,14.0
1729591337.540676,6005231,6.0
1729591381.5542533,6015115,15.0
1729591388.2562706,6016713,20.0
1729591425.5800157,6024940,19.0
1729591506.866064,6042587,13.0
1729591525.2329266,6047192,10.0
1729591594.5232008,6063384,18.0
1729591734.7835715,6095390,2.0
1729591741.899553,6097084,18.0
1729591825.0816562,6115355,18.0
1729591833.4700382,6117099,18.0
1729591890.174824,6129299,14.0
1729591902.5209115,6132450,12.0
1729591909.0334027,6134265,20.0
1729591917.605122,6136681,16.0
1729591934.7477512,6140295,20.0
1729591949.8342175,6143390,11.0
1729591956.8281078,6144986,20.0
1729591987.3028576,6151710,14.0
1729592194.7672176,6198129,18.0
1729592274.272847,6216236,10.0
1729592285.2515996,6219151,11.0
1729592292.593438,6221152,20.0
1729592317.8815157,6226998,14.0
1729592389.9622383,6242541,16.0
1729592424.488031,6250270,21.0
1729592446.524678,6254842,18.0
1729592474.8575027,6262062,18.0
1729592500.916317,6268229,-2.0
1729592527.2232046,6273495,20.0
1729592643.3389413,6299902,19.0
1729592687.309181,6310247,15.0
1729592714.541078,6316749,6.0
1729592763.8642423,6327152,18.0
1729592775.093858,6329576,15.0
1729592811.2431486,6337693,21.0
1729592823.6924062,6340570,14.0
1729592841.2869895,6344687,3.0
1729592902.756825,6359327,7.0
1729592971.17095,6374058,19.0
1729592978.6986558,6375685,20.0
1729593020.9510396,6385919,20.0
1729593077.5291083,6399348,10.0
1729593089.958419,6402120,11.0
1729593097.6931393,6403874,21.0
1729593128.357082,6411747,21.0
1729593141.655474,6415423,5.0
1729593257.912454,6441885,6.0
1729593274.0543158,6445881,9.0
1729593290.6775224,6449869,-1.0
1729593353.1438024,6464049,13.0
1729593366.2761626,6467091,18.0
1729593406.7643363,6476146,16.0
1729593444.0773573,6484573,18.0
1729593472.6446004,6491058,12.0
1729593503.7277186,6498703,-3.0
1729593537.761151,6506412,6.0
1729593572.8143017,6514076,6.0
1729593668.6470413,6535315,7.0
1729593842.5423539,6574248,20.0
1729593859.583724,6578183,15.0
1729594015.0005274,6613303,9.0
1729594032.1835191,6616914,9.0
1729594154.8564563,6645149,17.0
1729594161.2765002,6646712,20.0
1729594272.5472388,6671620,2.0
1729594293.1734095,6676404,20.0
1729594323.4105122,6683389,10.0
1729594349.1262195,6688727,15.0
1729594389.692362,6697748,20.0
1729594416.0092337,6703772,-14.0
1729594456.7735953,6713351,12.0
1729594471.9023166,6717118,9.0
1729594531.9306126,6730018,16.0
1729594553.653295,6735222,8.0
1729594574.595296,6739568,16.0
1729594588.9308443,6742663,8.0
1729594640.66151,6754770,14.0
1729594806.533402,6791794,16.0
1729594828.49668,6797501,5.0
1729594839.344361,6799912,-9.0
1729594859.0798748,6804622,14.0
1729594910.6248202,6816318,20.0
1729594934.3197522,6821790,17.0
1729594971.0798268,6829409,3.0
1729594987.8312976,6833281,-11.0
1729595080.947534,6855292,1.0
1729595173.4759545,6875644,20.0
1729595214.3567977,6885473,11.0
1729595221.2747564,6887107,19.0
1729595268.775084,6897903,3.0
1729595297.040411,6904386,20.0
1729595312.0832584,6907805,10.0
1729595343.8115678,6914613,17.0
1729595418.4280283,6931468,10.0
1729595480.7022257,6946102,1.0
1729595495.1893532,6949390,7.0
1729595690.0129635,6994018,15.0
1729595719.034743,7000486,15.0
1729595757.5188723,7009525,3.0
1729595783.6860547,7015650,13.0
