Wall time,Step,Value
1729583646.671939,4552500,233.0
1729583649.7115357,4553100,233.0
1729583664.642664,4556200,232.0
1729583759.023818,4577700,232.0
1729583774.9393086,4581500,232.0
1729583788.7269077,4584600,232.0
1729583940.9540772,4618600,232.0
1729583958.873965,4622800,232.0
1729584007.8938732,4633100,232.0
1729584027.303277,4637200,232.0
1729584111.7549722,4655800,232.0
1729584338.0116236,4707500,232.0
1729584439.3120418,4729300,232.0
1729584445.4595103,4730500,232.0
1729584490.9485638,4741100,232.0
1729584536.4797053,4752300,232.0
1729584599.4175093,4767500,232.0
1729584606.1164565,4769100,232.0
1729584613.5668535,4771100,232.0
1729584658.93325,4781800,232.0
1729584672.967515,4784700,232.0
1729584680.900396,4786400,232.0
1729584682.5339448,4786800,232.0
1729584689.142704,4788400,232.0
1729584700.7713075,4791300,232.0
1729584720.7015295,4796000,232.0
1729584728.2374737,4797900,232.0
1729584776.6446593,4810500,232.0
1729584797.6170547,4814900,232.0
1729584848.1390982,4826000,232.0
1729584889.1264663,4834700,232.0
1729584920.666999,4841200,232.0
1729584926.2509446,4842600,232.0
1729584990.2625246,4857800,232.0
1729585092.558727,4880000,232.0
1729585171.9795702,4899000,232.0
1729585175.919133,4899900,232.0
1729585197.6905203,4904800,232.0
1729585262.3302224,4918600,232.0
1729585317.569489,4931100,232.0
1729585371.567277,4943600,232.0
1729585402.0278254,4949700,232.0
1729585412.3582394,4951800,232.0
1729585470.9525604,4964400,232.0
1729585576.6164992,4989400,232.0
1729585611.8510375,4996600,232.0
1729585628.484705,5000200,232.0
1729585660.21243,5006900,232.0
1729585679.8585513,5011500,232.0
1729585748.1598487,5028400,232.0
1729585769.137729,5032800,232.0
1729585846.877206,5049200,232.0
1729585851.3850791,5050300,232.0
1729585873.8181424,5055300,232.0
1729585912.453689,5065400,232.0
1729585917.131868,5066500,232.0
1729585963.269558,5076200,232.0
1729585970.83993,5077600,232.0
1729585986.9198809,5081100,232.0
1729586098.152075,5106200,232.0
1729586125.7444344,5112300,232.0
1729586215.1016662,5130600,232.0
1729586253.327146,5139900,232.0
1729586255.1408293,5140400,232.0
1729586268.554146,5144000,232.0
1729586294.6621506,5149800,232.0
1729586320.4871645,5155300,232.0
1729586324.2770634,5156200,232.0
1729586387.882571,5170000,232.0
1729586470.8488202,5189500,232.0
1729586641.0569816,5226900,231.0
1729586787.4218988,5259800,231.0
1729586841.2548277,5273100,231.0
1729586843.6838298,5273700,231.0
1729586849.9812365,5275100,231.0
1729586859.416662,5277200,231.0
1729586880.0187542,5281400,231.0
1729586974.2180152,5303000,231.0
1729586989.6909685,5306400,231.0
1729587025.3197563,5315300,231.0
1729587030.542685,5316500,231.0
1729587045.4595845,5320000,231.0
1729587105.4022276,5334000,231.0
1729587109.5725203,5334800,231.0
1729587153.8453023,5344200,231.0
1729587164.3996816,5346700,231.0
1729587294.8094435,5376800,231.0
1729587342.5635517,5388300,231.0
1729587420.8613498,5405500,231.0
1729587583.9628773,5442400,231.0
1729587664.8117795,5461100,231.0
1729587736.4620836,5478300,231.0
1729587760.0606227,5484200,231.0
1729587811.241926,5494800,231.0
1729587943.7761035,5525900,231.0
1729588004.2146685,5538900,231.0
1729588006.1846752,5539300,231.0
1729588012.03807,5540600,231.0
1729588080.143994,5556700,231.0
1729588223.3062835,5586600,231.0
1729588228.7599146,5588000,231.0
1729588246.29561,5592100,231.0
1729588256.011361,5594900,231.0
1729588259.1560671,5595800,231.0
1729588306.0298507,5606200,231.0
1729588353.7846956,5616800,231.0
1729588417.4871266,5630000,231.0
1729588450.2235029,5638400,231.0
1729588451.278587,5638700,231.0
1729588469.3166301,5643000,231.0
1729588509.5567517,5651900,231.0
1729588581.3973365,5667100,231.0
1729588629.4530544,5678300,231.0
1729588639.6233058,5681200,231.0
1729588693.5909016,5693300,231.0
1729588711.776706,5696900,231.0
1729588733.1123226,5701100,231.0
1729588768.9041805,5709200,231.0
1729588849.9797769,5727800,231.0
1729588851.6224883,5728200,231.0
1729588854.2888765,5728800,231.0
1729588997.0426738,5759200,231.0
1729588997.795417,5759400,231.0
1729589056.2347012,5773300,231.0
1729589070.2297182,5776000,231.0
1729589120.3873196,5786700,231.0
1729589221.5817058,5810200,231.0
1729589274.6469352,5821300,231.0
1729589292.991578,5825200,231.0
1729589447.765052,5859300,231.0
1729589495.7407737,5869900,231.0
1729589518.778265,5874500,231.0
1729589528.9589963,5876700,231.0
1729589533.515016,5877900,231.0
1729589612.5598786,5897100,231.0
1729589704.2877324,5916800,231.0
1729589719.0322995,5919800,231.0
1729589722.8793886,5920600,231.0
1729589744.1741376,5924800,231.0
1729589815.4827735,5941600,231.0
1729589833.0235593,5945600,231.0
1729589867.7633402,5953100,231.0
1729589884.8189883,5956700,231.0
1729589931.0920107,5966600,231.0
1729590012.3608956,5985800,231.0
1729590139.1134238,6014100,231.0
1729590205.6940289,6028600,231.0
1729590237.5007913,6035400,230.0
1729590409.6256988,6077300,231.0
1729590422.980535,6080200,231.0
1729590496.937773,6098000,231.0
1729590540.2435431,6108100,231.0
1729590599.9014769,6123200,231.0
1729590823.3383641,6175900,231.0
1729590919.8712938,6197900,231.0
1729590936.7520716,6202000,231.0
1729591005.5098429,6218700,231.0
1729591009.9786723,6219900,231.0
1729591126.294727,6246100,231.0
1729591149.1592848,6252600,231.0
1729591156.0706913,6254300,231.0
1729591226.371522,6270500,231.0
1729591258.74911,6277000,231.0
1729591268.7322102,6279100,231.0
1729591295.2844667,6285300,231.0
1729591307.4796193,6288200,231.0
1729591416.25265,6314500,231.0
1729591434.635496,6318700,231.0
1729591513.0511258,6335900,231.0
1729591513.7647204,6336100,231.0
1729591621.789538,6362100,231.0
