Wall time,Step,Value
1729626555.4255853,3098699,20.0
1729626561.4151576,3100416,20.0
1729626633.2618177,3119897,21.0
1729626653.770198,3125616,16.0
1729626737.0597408,3147031,20.0
1729626754.8617287,3152225,19.0
1729626775.4626226,3158233,16.0
1729626808.4237306,3167731,17.0
1729626827.4513626,3173162,18.0
1729626906.3333435,3193832,10.0
1729626980.9863644,3215317,21.0
1729627018.1316192,3224322,19.0
1729627030.4582608,3227682,20.0
1729627210.5280828,3276566,15.0
1729627275.5600033,3292200,18.0
1729627289.7621183,3296161,18.0
1729627311.657842,3302265,14.0
1729627352.0683658,3313762,18.0
1729627358.6253805,3315679,18.0
1729627410.0444574,3329391,16.0
1729627472.6468754,3346187,19.0
1729627502.012941,3354771,18.0
1729627531.575864,3363383,15.0
1729627561.930454,3371126,18.0
1729627584.8440769,3376661,20.0
1729627600.2170434,3381095,12.0
1729627640.654293,3392863,18.0
1729627653.1878734,3396267,21.0
1729627710.7451015,3410503,20.0
1729627773.102167,3428562,18.0
1729627784.8291554,3432057,20.0
1729627804.247001,3437746,21.0
1729627817.102652,3441406,19.0
1729627825.369463,3443814,17.0
1729627833.9351187,3446250,17.0
1729627883.2520018,3459928,20.0
1729627911.7971244,3468051,5.0
1729627918.0291643,3469808,19.0
1729627965.8105748,3483647,19.0
1729628043.6252835,3503405,11.0
1729628056.8514369,3505034,21.0
1729628105.2038622,3512454,20.0
1729628117.1908185,3515922,20.0
1729628172.94562,3532158,17.0
1729628269.1612866,3557783,-9.0
1729628343.205708,3579338,9.0
1729628357.8713307,3583525,21.0
1729628416.9754336,3598848,12.0
1729628422.6317906,3600618,21.0
1729628447.953084,3608594,20.0
1729628468.1439815,3614366,19.0
1729628495.952396,3622403,21.0
1729628524.6549127,3630901,20.0
1729628656.8007972,3668913,20.0
1729628684.397606,3676686,16.0
1729628711.3136282,3684487,17.0
1729628731.2202387,3690293,16.0
1729628774.2759814,3702864,18.0
1729628788.6772335,3707011,19.0
1729628849.52241,3724826,19.0
1729628875.650586,3732646,19.0
1729628935.721729,3750688,16.0
1729628971.2441292,3761372,15.0
1729628978.4459133,3763421,17.0
1729628985.6610901,3765500,18.0
1729629105.4761837,3800506,8.0
1729629148.542088,3811070,19.0
1729629216.9206514,3824194,13.0
1729629261.8886328,3832203,20.0
1729629295.4830563,3839354,9.0
1729629338.875153,3850825,21.0
1729629345.7682338,3852835,18.0
1729629353.5145333,3855127,17.0
1729629372.8491576,3860461,19.0
1729629446.6760008,3871318,16.0
1729629506.6854153,3884519,20.0
1729629514.141877,3886619,17.0
1729629627.238968,3906031,15.0
1729629647.2025704,3908422,20.0
1729629714.1384628,3917303,19.0
1729629722.9079602,3919122,19.0
1729629789.1941223,3927713,20.0
1729629823.981258,3931987,-12.0
1729629909.6383245,3944555,12.0
1729629962.2630498,3951375,7.0
1729630032.7449174,3959896,18.0
1729630050.0053806,3961988,17.0
1729630078.5102599,3965648,21.0
1729630086.6314495,3967453,20.0
1729630105.476169,3971135,17.0
1729630287.597448,3995224,14.0
1729630323.152163,3999745,19.0
1729630441.653769,4014608,18.0
1729630455.186573,4016901,12.0
1729630499.372763,4023437,20.0
1729630930.0978937,4098940,17.0
1729631016.9858599,4118180,12.0
1729631029.9246285,4120716,9.0
1729631139.0891912,4145818,16.0
1729631193.452754,4160505,15.0
1729631200.7391129,4162469,17.0
1729631324.1153002,4187424,14.0
1729631342.397345,4192624,17.0
1729631430.079601,4212102,17.0
1729631535.1223416,4232746,18.0
1729631609.2671976,4249529,16.0
1729631621.8757246,4251978,14.0
1729631639.704113,4255664,18.0
1729631668.0181916,4261560,18.0
1729631715.3907242,4274298,16.0
1729631758.480223,4286520,18.0
1729631773.0073447,4289146,14.0
1729631831.8037093,4299723,13.0
1729631845.3709798,4302576,9.0
1729631914.638827,4318797,21.0
1729632008.3451936,4337192,20.0
1729632052.6744165,4344123,11.0
1729632140.389752,4365174,19.0
1729632244.3299942,4386408,21.0
1729632326.9979305,4407421,20.0
1729632493.707718,4444513,12.0
1729632594.4719694,4460001,20.0
1729632651.5308568,4473641,20.0
1729632665.7458267,4477347,20.0
1729632748.6009672,4492745,9.0
1729632769.1040237,4497221,18.0
1729632792.6932554,4503155,19.0
1729632801.2893069,4505200,15.0
1729632843.623285,4516692,20.0
1729632883.1406085,4525077,12.0
1729632994.3257804,4548169,13.0
1729633021.5157893,4555639,20.0
1729633066.4162962,4566194,17.0
1729633191.6162002,4592085,21.0
1729633374.1431682,4645330,9.0
1729633544.9062576,4689432,18.0
1729633586.2065861,4700163,17.0
1729633597.475722,4702714,13.0
1729633678.8364384,4724180,20.0
1729633700.591968,4730418,16.0
1729633733.4668174,4740419,16.0
1729633791.7581332,4756807,16.0
1729633810.5399466,4761936,21.0
1729633862.9480085,4775968,20.0
1729633869.4028203,4777667,21.0
1729633875.294158,4779332,20.0
1729633889.4582758,4783411,17.0
1729633938.3634346,4797070,15.0
1729634004.821236,4810785,21.0
1729634192.4404316,4840688,19.0
1729634278.6499317,4864739,19.0
1729634315.0416281,4875417,20.0
1729634344.3355298,4884022,13.0
1729634354.5113096,4886733,18.0
1729634391.052522,4893026,19.0
1729634405.9821577,4895424,19.0
1729634717.6380923,4961754,17.0
1729634745.3147619,4967541,21.0
1729634795.750414,4975583,13.0
1729634816.9982257,4978937,8.0
1729634889.4947188,4990882,19.0
1729634902.6770065,4992920,20.0
1729635026.3290648,5021471,20.0
1729635088.410878,5036931,20.0
1729635106.3353446,5040929,19.0
1729635118.6359828,5043320,16.0
1729635267.6115198,5067173,18.0
1729635361.411897,5085639,17.0
1729635422.9072044,5103035,18.0
1729635459.374153,5112414,18.0
1729635473.597543,5116106,19.0
1729635502.7009895,5122169,16.0
1729635527.720648,5126344,20.0
1729635542.7847075,5128806,19.0
1729635647.8006494,5145874,17.0
1729635704.602303,5156322,15.0
1729635716.5635266,5159586,8.0
1729635723.8070507,5161753,19.0
1729635741.3130324,5167096,6.0
1729635762.3109982,5173385,6.0
1729635811.5598152,5186306,13.0
1729635831.4106536,5190863,14.0
1729635922.0709045,5208937,20.0
1729636194.4796064,5264512,17.0
1729636204.4507446,5266713,16.0
1729636222.1548498,5271047,16.0
1729636338.416064,5291553,17.0
1729636350.7906399,5293660,20.0
1729636445.6724749,5309697,18.0
1729636470.9972343,5315174,21.0
1729636479.3138795,5317567,16.0
1729636501.749365,5323380,20.0
1729636556.6769662,5337365,20.0
1729636572.365066,5341404,15.0
1729636616.4169154,5351246,18.0
1729636774.760832,5377769,16.0
1729636788.7893486,5379978,18.0
1729636863.2750492,5397283,20.0
1729636869.398424,5398921,21.0
1729636923.4640613,5413087,20.0
1729636943.3395662,5418342,21.0
1729636951.0954227,5420347,19.0
1729636959.6803725,5422538,19.0
1729636991.144016,5429155,19.0
1729637214.9435778,5469756,16.0
1729637281.0397549,5487320,17.0
1729637287.99506,5489050,21.0
1729637314.3287995,5495413,15.0
1729637380.7316384,5510507,20.0
1729637411.0725565,5516178,17.0
1729637425.6811533,5520749,17.0
1729637445.308988,5526904,17.0
1729637475.3155673,5536156,17.0
1729637541.447017,5556653,18.0
1729637597.2402678,5573820,10.0
1729637638.0221865,5586339,3.0
1729637644.4699883,5588341,18.0
1729637672.5433412,5596744,17.0
1729637681.1302495,5599410,16.0
1729637689.6835349,5602095,15.0
1729637729.6600044,5614223,11.0
1729637764.2458706,5625060,21.0
1729637771.7540953,5627338,17.0
1729637795.4842565,5634839,20.0
1729637828.3410597,5645185,20.0
1729637835.6448574,5647439,18.0
1729637842.5910466,5649639,16.0
1729637865.1788518,5656533,18.0
1729637926.213102,5675323,20.0
1729637934.398429,5677979,9.0
1729637939.992918,5679730,20.0
1729637973.308677,5690053,21.0
1729638003.522137,5699412,20.0
1729638026.6868336,5706668,13.0
1729638048.6408684,5713558,15.0
1729638061.1265194,5717485,18.0
1729638072.3880277,5720985,18.0
1729638088.989227,5726181,20.0
1729638132.9678545,5739706,16.0
1729638209.5530534,5763564,20.0
1729638222.7506752,5767760,20.0
1729638308.4010155,5794608,20.0
1729638316.7434292,5797164,17.0
1729638383.8505983,5817704,20.0
1729638446.3272939,5836976,18.0
1729638458.00497,5840552,19.0
1729638472.0496013,5844802,20.0
1729638512.8335416,5857204,16.0
1729638562.7635174,5872453,20.0
1729638569.4316297,5874504,19.0
1729638607.504304,5886333,19.0
1729638633.7272425,5894476,14.0
1729638639.7126126,5896324,20.0
1729638668.2777789,5905202,18.0
1729638757.510676,5932640,13.0
1729638770.7431653,5936768,17.0
1729638777.8465118,5938990,18.0
1729638838.127817,5957862,19.0
1729638850.042688,5961544,18.0
1729638861.8967018,5965267,20.0
1729638917.0281496,5982402,20.0
1729638967.764927,5998284,21.0
1729638987.933189,6004573,19.0
1729638994.926872,6006767,17.0
1729639014.091276,6012807,17.0
1729639024.7331877,6016135,20.0
1729639030.1686578,6017773,21.0
1729639049.975645,6023962,12.0
1729639085.842442,6035157,19.0
1729639110.4588182,6042538,15.0
1729639118.843431,6045057,10.0
1729639206.5574913,6072398,18.0
1729639227.7868207,6079012,19.0
1729639246.8756504,6084919,19.0
1729639293.8935375,6099388,17.0
1729639315.5307028,6106198,20.0
1729639327.4038672,6109792,19.0
1729639365.780254,6121805,21.0
1729639400.0664692,6132445,21.0
1729639437.4957774,6144251,18.0
1729639452.520753,6148882,17.0
1729639503.3087032,6164405,17.0
1729639524.8494725,6170825,21.0
1729639536.9909492,6174675,20.0
1729639544.2320726,6176916,15.0
1729639564.67739,6183190,20.0
1729639621.124463,6200300,14.0
1729639687.1562066,6221677,18.0
1729639723.741596,6233426,19.0
1729639758.4123945,6244182,17.0
1729639790.1389701,6253921,17.0
1729639885.3534472,6283042,20.0
1729639897.6564543,6286753,21.0
1729639957.7566597,6305427,-21.0
1729640003.5012603,6319557,15.0
1729640027.4785063,6327059,16.0
1729640064.3144805,6338358,21.0
1729640120.0899413,6355841,6.0
1729640126.6817398,6357956,18.0
1729640168.1757321,6370699,21.0
1729640210.7089756,6383853,17.0
1729640236.507994,6392061,15.0
1729640267.0511642,6401490,19.0
1729640273.4090106,6403541,20.0
1729640279.8227942,6405627,17.0
1729640294.9820297,6410352,14.0
1729640319.0270329,6417869,21.0
1729640336.2357879,6423186,20.0
1729640345.2240078,6425930,15.0
1729640375.918499,6435444,14.0
1729640381.3351116,6437129,20.0
1729640388.0887723,6439271,17.0
1729640426.3694904,6451138,18.0
1729640440.3135083,6455330,12.0
1729640507.3671994,6475624,20.0
1729640555.9388683,6490615,19.0
1729640599.7994685,6504459,21.0
1729640619.4046369,6510653,18.0
1729640741.3630433,6549744,19.0
1729640774.3910382,6559973,14.0
1729640835.3965075,6579283,13.0
1729640857.7965593,6586264,15.0
1729640871.3069065,6590485,20.0
1729640920.8141346,6605933,17.0
1729640948.964919,6614499,19.0
1729640960.589549,6618113,-5.0
1729641020.8866649,6636837,17.0
1729641051.0798285,6646218,20.0
1729641058.1004941,6648394,15.0
1729641079.66036,6654953,13.0
1729641094.2831497,6659518,19.0
1729641141.3098433,6674101,18.0
1729641169.488796,6682899,21.0
1729641200.3598807,6692540,18.0
1729641233.7432714,6702729,17.0
1729641245.9108741,6706523,21.0
1729641284.22015,6718494,21.0
1729641383.0960832,6749073,20.0
1729641406.9356031,6756325,17.0
1729641428.0266345,6762884,16.0
1729641448.1835253,6769213,21.0
1729641455.2243705,6771404,16.0
1729641488.6168437,6781896,20.0
1729641536.5995688,6796934,20.0
1729641579.2387667,6809899,14.0
1729641599.1411657,6815856,19.0
1729641605.1116917,6817526,20.0
1729641668.955375,6835928,19.0
1729641743.3082278,6855287,12.0
1729641857.2042537,6885197,16.0
1729641904.4402483,6899374,19.0
1729641984.0839126,6915786,11.0
1729642043.3641784,6925687,10.0
1729642182.2296443,6949974,17.0
1729642269.4269185,6965228,20.0
1729642285.493257,6967277,18.0
1729642340.2645133,6976345,21.0
1729642355.6895258,6980314,17.0
1729642383.9133484,6984044,20.0
1729642419.0996127,6989791,21.0
1729642439.9133904,6994223,20.0
1729642509.229316,7005328,18.0
1729642520.4928038,7007277,19.0
1729642610.9087892,7022847,18.0
1729642618.2363207,7024611,19.0
1729642646.7375958,7029843,19.0
1729642719.8726375,7043060,18.0
1729642759.7346327,7048921,20.0
1729642773.801143,7051256,16.0
1729642786.03142,7053370,18.0
1729642890.727957,7071659,21.0
1729642935.403784,7080070,19.0
1729642979.7178211,7087300,20.0
1729643053.045004,7099885,20.0
1729643066.6119206,7102091,17.0
1729643116.7357967,7111883,20.0
1729643297.181482,7143199,15.0
1729643313.0958283,7145728,17.0
1729643381.9534466,7157192,8.0
1729643408.0594893,7162209,19.0
1729643499.0330074,7177985,19.0
1729643552.5932496,7186185,18.0
1729643655.8562713,7204200,19.0
1729643664.6355991,7206351,15.0
1729643671.0523572,7208152,20.0
1729643692.61123,7211350,13.0
1729643708.5332673,7213628,13.0
1729643755.8021286,7222858,19.0
1729643788.7613893,7227253,14.0
1729643812.5217767,7231173,19.0
1729643841.8214948,7237213,20.0
1729643885.1819253,7243828,17.0
1729643896.2113676,7245623,21.0
1729643927.2904727,7251893,18.0
1729644061.0173566,7274716,21.0
1729644128.791447,7287488,19.0
1729644203.2641482,7300127,15.0
1729644298.6020672,7316677,19.0
1729644305.4782403,7318503,19.0
1729644368.8951313,7327853,20.0
1729644398.2011716,7334062,18.0
1729644469.0950475,7345277,20.0
1729644509.9186726,7353095,20.0
1729644558.030261,7360885,19.0
1729644642.3991182,7375645,19.0
1729644671.9716833,7381632,19.0
1729644744.0354412,7393255,19.0
1729644755.192855,7395372,18.0
1729644802.918811,7403998,14.0
1729644852.7884285,7412652,20.0
1729644884.9602997,7418996,16.0
1729644899.3895366,7421048,17.0
1729644932.6743994,7426432,20.0
1729645036.0478024,7444394,20.0
1729645189.8728735,7471078,20.0
1729645200.6712725,7472886,18.0
1729645212.1076484,7474764,19.0
1729645223.7261405,7476772,19.0
1729645251.614627,7482784,19.0
1729645392.0937665,7505745,20.0
1729645705.2220073,7558529,15.0
1729645733.056993,7564954,20.0
1729645762.8374248,7569345,18.0
1729645796.696159,7574274,18.0
1729645834.3520715,7581735,14.0
1729645864.1988544,7585861,19.0
1729645895.688163,7590717,18.0
1729645926.2282655,7596665,17.0
1729645933.8341527,7598600,21.0
1729646184.1799142,7640096,18.0
1729646310.7399,7662416,18.0
1729646392.3808734,7675951,20.0
1729646425.4780946,7683254,19.0
1729646437.7163308,7684951,20.0
1729646498.5815012,7694227,20.0
1729646507.0360873,7696063,20.0
1729646539.7909012,7702266,17.0
1729646677.2311134,7724683,17.0
1729646690.7984467,7726899,19.0
1729646842.6001425,7753635,18.0
1729646854.458893,7755425,20.0
1729646878.8367531,7759513,21.0
1729646889.4362473,7761762,19.0
1729646917.8872223,7767385,20.0
1729646931.8616657,7769304,19.0
1729646945.478828,7771355,18.0
1729647018.9701834,7784672,16.0
1729647048.5019557,7789024,20.0
1729647070.1420357,7792617,20.0
1729647179.7410033,7816023,11.0
1729647201.9485612,7822898,15.0
1729647210.6419103,7825587,14.0
1729647217.2660036,7827674,10.0
1729647224.4048004,7829927,14.0
1729647250.0067027,7837788,18.0
1729647269.907859,7843901,19.0
1729647379.559474,7873516,20.0
1729647407.7468798,7877937,20.0
1729647479.7727008,7890600,16.0
1729647508.2617714,7894759,19.0
1729647550.280764,7902565,19.0
1729647603.7441094,7911143,7.0
1729647616.4951959,7913245,19.0
1729647847.2724726,7948036,19.0
1729647983.8430212,7966598,12.0
