Wall time,Step,Value
1729478444.1893175,4097500,172.0
1729478480.3721824,4103700,172.0
1729478488.5188222,4105000,172.0
1729478537.0600445,4112700,172.0
1729478540.166528,4113300,172.0
1729478594.2250838,4121700,172.0
1729478659.0986028,4132300,172.0
1729478670.4114623,4134100,172.0
1729478703.725554,4139400,172.0
1729478718.1126964,4141800,172.0
1729478830.0956805,4159400,172.0
1729478835.508445,4160200,172.0
1729478864.648841,4165000,172.0
1729478922.767209,4174300,171.0
1729478985.4514434,4184400,171.0
1729479002.501794,4187100,171.0
1729479004.9950054,4187400,171.0
1729479007.8263602,4187800,171.0
1729479139.927345,4209200,171.0
1729479192.318366,4217500,171.0
1729479252.8468525,4227400,171.0
1729479291.7410173,4233700,171.0
1729479294.7373023,4234200,171.0
1729479310.2832685,4236700,171.0
1729479441.4305964,4257300,171.0
1729479526.5527031,4271300,171.0
1729479560.8781722,4276900,171.0
1729479589.8329747,4281300,171.0
1729479655.4188204,4291900,171.0
1729479661.9181833,4292900,171.0
1729479663.7079937,4293200,171.0
1729479871.8827655,4326200,171.0
1729479918.7302263,4333600,171.0
1729480114.4767091,4365600,171.0
1729480144.3315964,4370100,171.0
1729480177.0203922,4375200,171.0
1729480295.6583126,4393900,171.0
1729480352.2795002,4403200,171.0
1729480392.1415138,4409700,171.0
1729480554.446383,4435500,171.0
1729480588.1182501,4441200,171.0
1729480694.3906305,4457800,171.0
1729480756.5965376,4468100,171.0
1729480990.8118942,4505600,171.0
1729481007.199755,4508400,171.0
1729481050.7171016,4515000,171.0
1729481058.6380873,4516400,171.0
1729481122.0600107,4526400,171.0
1729481136.641125,4528500,170.0
1729481160.9805522,4532300,170.0
1729481224.3627446,4542500,170.0
1729481279.890847,4551200,170.0
1729481287.5407515,4552500,170.0
1729481291.162535,4553100,170.0
1729481311.7588396,4556200,170.0
1729481442.7673783,4577700,170.0
1729481467.0160573,4581500,170.0
1729481486.437902,4584600,170.0
1729481696.9982467,4618600,170.0
1729481722.637698,4622800,170.0
1729481785.8392677,4633100,170.0
1729481811.3055286,4637200,170.0
1729481927.7999222,4655800,170.0
1729482243.7184057,4707500,170.0
1729482379.9784615,4729300,170.0
1729482387.2864554,4730500,170.0
1729482452.6957624,4741100,170.0
1729482523.0385072,4752300,170.0
1729482616.6426253,4767500,170.0
1729482626.263491,4769100,170.0
1729482638.2035263,4771100,170.0
1729482703.1243224,4781800,170.0
1729482721.7880569,4784700,170.0
1729482731.5783439,4786400,170.0
1729482733.791165,4786800,170.0
1729482743.3120496,4788400,170.0
1729482761.8003147,4791300,170.0
1729482791.2051291,4796000,170.0
1729482803.4540756,4797900,170.0
1729482881.2551982,4810500,170.0
1729482905.817799,4814900,170.0
1729482968.7669115,4826000,170.0
1729483032.6007671,4834700,170.0
1729483087.0702465,4841200,170.0
1729483097.8652053,4842600,170.0
1729483209.514369,4857800,170.0
1729483373.0087287,4880000,169.0
1729483515.7280502,4899000,169.0
1729483521.8037899,4899900,169.0
1729483558.228922,4904800,169.0
1729483657.970847,4918600,169.0
1729483747.2280862,4931100,169.0
1729483837.503557,4943600,169.0
1729483879.339342,4949700,169.0
1729483895.8704722,4951800,169.0
1729483991.5916324,4964400,169.0
1729484178.8583395,4989400,168.0
1729484229.0965517,4996600,168.0
1729484256.4531848,5000200,168.0
1729484303.5829442,5006900,168.0
1729484339.8937879,5011500,168.0
1729484466.4675863,5028400,168.0
1729484498.0274217,5032800,168.0
1729484619.4501853,5049200,168.0
1729484626.548165,5050300,168.0
1729484662.685024,5055300,168.0
1729484739.6594791,5065400,168.0
1729484747.1399276,5066500,168.0
1729484818.3688312,5076200,168.0
1729484829.0341678,5077600,168.0
1729484854.7838087,5081100,168.0
1729485034.4714231,5106200,168.0
1729485082.0580542,5112300,168.0
1729485215.34126,5130600,167.0
1729485281.3050034,5139900,167.0
1729485284.8511536,5140400,167.0
1729485311.9281447,5144000,167.0
1729485352.415348,5149800,167.0
1729485392.9924235,5155300,167.0
1729485400.5228796,5156200,167.0
1729485502.0804093,5170000,167.0
1729485652.2417564,5189500,167.0
1729485922.5271971,5226900,167.0
1729486164.5511005,5259800,166.0
1729486260.7138534,5273100,166.0
1729486265.2312317,5273700,166.0
1729486274.3556957,5275100,166.0
1729486290.3518622,5277200,166.0
1729486320.0754673,5281400,166.0
1729486479.7229893,5303000,166.0
1729486506.2715409,5306400,166.0
1729486569.5894275,5315300,166.0
1729486579.7246928,5316500,166.0
1729486605.286952,5320000,166.0
1729486704.1814125,5334000,166.0
1729486709.2291164,5334800,166.0
1729486776.8234565,5344200,166.0
1729486793.3663607,5346700,166.0
1729487012.459464,5376800,166.0
1729487094.3513782,5388300,166.0
1729487210.7319913,5405500,166.0
1729487443.6682918,5442400,165.0
1729487558.8266587,5461100,165.0
1729487666.6172326,5478300,165.0
1729487701.0908847,5484200,165.0
1729487766.0148444,5494800,165.0
1729487957.0802429,5525900,165.0
1729488038.4185574,5538900,165.0
1729488040.7617052,5539300,165.0
1729488048.885642,5540600,165.0
1729488150.8504255,5556700,165.0
1729488342.2136984,5586600,165.0
1729488350.2974749,5588000,165.0
1729488376.2498696,5592100,165.0
1729488396.0619824,5594900,165.0
1729488401.2375185,5595800,165.0
1729488468.135118,5606200,165.0
1729488535.1451683,5616800,165.0
1729488616.4729733,5630000,165.0
1729488671.4775782,5638400,165.0
1729488673.031687,5638700,165.0
1729488701.940973,5643000,165.0
1729488760.4932199,5651900,165.0
1729488857.6927884,5667100,165.0
1729488928.6361935,5678300,165.0
1729488947.5565557,5681200,165.0
1729489025.4311872,5693300,165.0
1729489049.0490367,5696900,165.0
1729489075.6928594,5701100,165.0
1729489125.5750177,5709200,165.0
1729489245.9101584,5727800,165.0
1729489249.0453541,5728200,165.0
1729489252.5988858,5728800,165.0
1729489445.0862856,5759200,165.0
1729489446.12063,5759400,165.0
1729489531.4029875,5773300,165.0
1729489550.0311756,5776000,165.0
1729489618.187005,5786700,165.0
1729489765.6110864,5810200,165.0
1729489835.1497476,5821300,165.0
1729489861.4887373,5825200,165.0
1729490076.9848766,5859300,165.0
1729490142.9565408,5869900,165.0
1729490172.3953521,5874500,165.0
1729490186.4870481,5876700,165.0
1729490193.0067208,5877900,165.0
1729490311.9322891,5897100,165.0
1729490435.370986,5916800,165.0
1729490453.4137514,5919800,165.0
1729490460.2338963,5920600,165.0
1729490485.503549,5924800,165.0
1729490589.6733842,5941600,165.0
1729490615.0507429,5945600,165.0
1729490660.8860397,5953100,165.0
1729490682.5959308,5956700,165.0
1729490745.6101801,5966600,165.0
1729490869.593059,5985800,165.0
1729491048.2623937,6014100,165.0
1729491138.5044441,6028600,165.0
1729491180.4712133,6035400,165.0
1729491440.7845302,6077300,165.0
1729491459.4875379,6080200,165.0
1729491572.8089,6098000,165.0
1729491633.8640223,6108100,165.0
1729491730.145656,6123200,165.0
1729492061.1051643,6175900,165.0
1729492196.8768063,6197900,165.0
1729492221.7912045,6202000,165.0
1729492328.5741827,6218700,165.0
1729492335.2401645,6219900,165.0
1729492499.2351282,6246100,165.0
1729492541.7789485,6252600,165.0
1729492551.914318,6254300,165.0
1729492652.1393845,6270500,165.0
1729492692.984052,6277000,165.0
1729492706.1466432,6279100,165.0
1729492741.3352041,6285300,165.0
1729492756.1451635,6288200,165.0
1729492938.628189,6314500,164.0
1729492968.3169696,6318700,164.0
1729493099.018588,6335900,164.0
1729493100.644656,6336100,164.0
1729493294.1505628,6362100,164.0
1729493402.979464,6376900,164.0
1729493477.108619,6387200,164.0
1729493535.1728816,6395100,164.0
1729493607.6265721,6404900,164.0
1729493839.388181,6436900,164.0
1729493876.0199504,6442300,164.0
1729493924.4495664,6448800,164.0
1729494081.860086,6470600,164.0
1729494214.6842878,6489200,164.0
1729494241.2242334,6492900,164.0
1729494511.8162153,6530000,163.0
1729494583.7579875,6539900,163.0
1729494604.8547833,6543000,163.0
1729494798.9520626,6569500,163.0
1729494824.0839753,6572900,163.0
1729495110.112187,6612600,163.0
1729495144.894943,6617300,163.0
1729495176.7436008,6621800,163.0
1729495198.3018036,6624600,163.0
1729495200.9180703,6624900,163.0
1729495284.33238,6635900,163.0
1729495375.6765397,6648500,163.0
1729495409.4203253,6652300,163.0
1729495429.124356,6655400,163.0
1729495483.226605,6664200,163.0
1729495493.0435138,6665900,163.0
1729495538.7799563,6673400,163.0
1729495553.0481765,6675700,163.0
1729495573.8674786,6678800,163.0
1729495651.9199996,6691400,163.0
1729495713.8556705,6701100,163.0
1729495726.3911629,6703100,163.0
1729495734.5891058,6704500,163.0
1729495764.103182,6709300,163.0
1729495900.2421865,6731000,163.0
1729495976.6915534,6743400,163.0
1729495987.464665,6745300,163.0
1729495994.5461733,6746500,163.0
1729496003.6462023,6748100,163.0
1729496014.865345,6749800,163.0
1729496042.822091,6754000,163.0
1729496044.4837737,6754300,163.0
1729496067.6879866,6758100,163.0
1729496255.1575024,6789100,163.0
1729496343.0495024,6803800,163.0
1729496370.1267598,6808200,163.0
1729496433.7673516,6818700,163.0
1729496508.3763466,6831200,163.0
1729496516.8876417,6832400,163.0
1729496698.1056504,6863500,163.0
1729496712.4455628,6866100,163.0
1729496736.6370623,6869900,163.0
1729496796.4357142,6879500,163.0
1729496839.4764562,6887000,163.0
1729496909.180521,6898900,163.0
1729496984.1370988,6911200,163.0
1729497017.1717865,6916900,163.0
1729497059.396215,6923900,163.0
1729497069.7376678,6925700,163.0
1729497145.5783904,6938800,163.0
1729497165.064742,6942000,163.0
1729497167.2348561,6942400,163.0
1729497189.8053336,6946500,163.0
1729497287.8848736,6962700,163.0
1729497294.9793098,6963800,163.0
1729497429.7136278,6986700,163.0
1729497432.1058364,6987200,163.0
1729497527.4064825,7003500,163.0
1729497588.053392,7013700,163.0
1729497638.67689,7022800,163.0
1729497657.0514078,7026100,163.0
1729497695.4185915,7033000,163.0
1729497768.9417164,7044100,163.0
1729497790.872427,7047600,163.0
1729497860.001448,7058600,163.0
1729497882.0591633,7062300,163.0
1729498106.4654772,7099600,163.0
1729498192.2839308,7114000,163.0
1729498204.1904502,7116100,163.0
1729498343.9831653,7138900,163.0
1729498346.472091,7139400,163.0
1729498372.6950405,7143800,163.0
1729498379.9596972,7145100,163.0
1729498436.4674907,7154200,163.0
1729498518.0338416,7167600,163.0
1729498565.670305,7175200,163.0
1729498571.6502223,7175900,163.0
1729498604.3683462,7181400,163.0
1729498646.833031,7188200,163.0
1729498693.9816086,7196000,163.0
1729498721.532734,7200700,163.0
1729498732.637959,7202400,163.0
1729498752.0136275,7205700,163.0
1729498811.7117765,7215700,163.0
1729499015.8237896,7249500,163.0
1729499061.9420722,7256900,163.0
1729499090.1007774,7261300,163.0
1729499102.1409178,7263400,163.0
1729499150.9796796,7271600,163.0
1729499158.0517888,7272400,163.0
1729499268.5231407,7290300,163.0
1729499380.5308442,7309000,163.0
1729499538.443065,7335100,163.0
1729499560.6740468,7338600,163.0
1729499582.5108118,7342100,163.0
1729499599.3284311,7344700,163.0
1729499886.506534,7392500,163.0
1729499935.818141,7400500,163.0
1729499958.946521,7404300,163.0
1729500087.4747722,7425400,163.0
1729500111.4398587,7429300,163.0
1729500152.9945323,7436600,163.0
1729500227.2943795,7448700,163.0
1729500319.9034865,7463900,163.0
1729500350.7929847,7468600,163.0
1729500367.6560502,7471600,163.0
1729500372.6916702,7472300,163.0
1729500384.0159395,7474400,163.0
1729500438.7584243,7483500,163.0
1729500440.3045413,7483700,163.0
1729500507.7966385,7495100,163.0
1729500535.0854592,7499300,163.0
1729500605.3117301,7510700,163.0
1729500669.443418,7521300,163.0
1729500712.6141925,7528300,163.0
1729500779.1671886,7539500,163.0
1729500849.8895144,7551900,163.0
1729500873.8665738,7555700,163.0
1729500931.1799405,7565800,163.0
1729501021.735764,7580600,163.0
1729501076.5261314,7589800,163.0
1729501084.3908927,7591100,163.0
1729501103.0665376,7594700,163.0
1729501125.8160932,7598500,163.0
1729501138.8604023,7600600,163.0
1729501230.0169494,7617000,163.0
1729501269.163606,7624300,163.0
1729501301.435855,7629800,163.0
1729501341.268857,7636600,163.0
1729501366.6734717,7641300,163.0
1729501408.879584,7648600,163.0
1729501559.6366725,7676100,163.0
1729501585.152824,7680600,163.0
1729501701.5063221,7701900,163.0
1729501701.9493365,7702000,163.0
1729501741.912515,7710700,163.0
1729501858.1452067,7728800,163.0
1729501883.925395,7733200,163.0
1729501909.7415624,7738800,163.0
1729502038.5378582,7759400,163.0
1729502119.0464811,7773800,163.0
1729502168.0359373,7781300,163.0
1729502181.1415322,7783300,163.0
1729502251.3387945,7794600,163.0
1729502466.937872,7830700,163.0
1729502498.467427,7835600,163.0
1729502500.388921,7835900,163.0
1729502533.45249,7841000,163.0
1729502650.5031316,7860700,163.0
1729502742.7392595,7875100,163.0
1729502792.4493833,7884000,163.0
1729502802.980624,7886100,163.0
1729502821.5114853,7889000,163.0
1729502857.2930815,7894500,163.0
1729502884.344727,7898700,163.0
1729502912.3685803,7903000,163.0
1729502939.9823327,7907600,163.0
1729502970.13258,7913000,163.0
1729502979.513972,7915000,163.0
1729502981.1266117,7915300,163.0
1729503025.9542332,7922400,163.0
1729503033.6354432,7923600,163.0
1729503086.6085029,7931800,163.0
